date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:43:56	82010/82010	---MCZ	200	added ('OK')	image/jpeg	etag:%221405a-6262db9e46c8b-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1730827694.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1730827694.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:43:58	81974/81974	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:24%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento/ix_encuentro_de_semilleros_de_investigacion	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/ix_encuentro_de_semilleros_de_investigacion.html	(from https://urepublicana.edu.co/pages/index.php)
22:43:58	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:25%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1729556627.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1729556627.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:43:59	345/345	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:27%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/evento/conmemoracion_del_dia_del_trabajo_social_del_21_al_30_de_octubre_de_2024	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/conmemoracion_del_dia_del_trabajo_social_del_21_al_30_de_octubre_de_2024	(from https://urepublicana.edu.co/pages/index.php)
22:44:00	77575/77575	---MCZ	200	added ('OK')	image/jpeg	etag:%2212f07-62505c8655156-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1729556627.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1729556627.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:01	81636/81636	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:29%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento/conmemoracion_del_dia_del_trabajo_social_del_21_al_30_de_octubre_de_2024	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/conmemoracion_del_dia_del_trabajo_social_del_21_al_30_de_octubre_de_2024.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:01	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:29%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1714844347.jpeg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1714844347.jpeg	(from https://urepublicana.edu.co/pages/index.php)
22:44:02	383/383	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:30%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_relaciones_vinculares_en_el_ambito_educativo_retos_y_desafios_desde_el_quehacer_del_trabajo_social	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_relaciones_vinculares_en_el_ambito_educativo_retos_y_desafios_desde_el_quehacer_del_trabajo_social	(from https://urepublicana.edu.co/pages/index.php)
22:44:03	85168/85168	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:30%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_relaciones_vinculares_en_el_ambito_educativo_retos_y_desafios_desde_el_quehacer_del_trabajo_social	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_relaciones_vinculares_en_el_ambito_educativo_retos_y_desafios_desde_el_quehacer_del_trabajo_social.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:03	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:30%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1713813743.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1713813743.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:03	99178/99178	---MCZ	200	added ('OK')	image/jpeg	etag:%221836a-617a4502a6ca2-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1714844347.jpeg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1714844347.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:05	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:32%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/evento/seminario_nuevas_tendencias_jurisprudenciales_del_derecho_de_familia	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/seminario_nuevas_tendencias_jurisprudenciales_del_derecho_de_familia	(from https://urepublicana.edu.co/pages/index.php)
22:44:05	83010/83010	---MCZ	200	added ('OK')	image/jpeg	etag:%2214442-616b45b63f7e2-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1713813743.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1713813743.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:07	83072/83072	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:33%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento/seminario_nuevas_tendencias_jurisprudenciales_del_derecho_de_familia	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/seminario_nuevas_tendencias_jurisprudenciales_del_derecho_de_familia.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:07	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:34%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1712354286.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1712354286.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:07	319/319	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:36%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/evento/jornada_de_la_salud_2024_mente_sana_vida_plena	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/jornada_de_la_salud_2024_mente_sana_vida_plena	(from https://urepublicana.edu.co/pages/index.php)
22:44:09	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:36%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1712359439.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1712359439.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:10	80694/80694	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:36%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento/jornada_de_la_salud_2024_mente_sana_vida_plena	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/jornada_de_la_salud_2024_mente_sana_vida_plena.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:10	114899/114899	---MCZ	200	added ('OK')	image/jpeg	etag:%221c0d3-615608cf2bc3a-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1712354286.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1712354286.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:11	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:38%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_el_impuesto_de_renta_de_las_personas_juridicas	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_el_impuesto_de_renta_de_las_personas_juridicas	(from https://urepublicana.edu.co/pages/index.php)
22:44:11	109909/109909	---MCZ	200	added ('OK')	image/jpeg	etag:%221ad55-61561c01947ba-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1712359439.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1712359439.jpg	(from https://urepublicana.edu.co/pages/index.php)
22:44:14	81251/81251	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:39%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_el_impuesto_de_renta_de_las_personas_juridicas	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento/conferencia_el_impuesto_de_renta_de_las_personas_juridicas.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:14	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:40%20GMT	http://urepublicana.edu.co/pages/publicaciones/principal/evento	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento	(from https://urepublicana.edu.co/pages/index.php)
22:44:14	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:42%20GMT	http://urepublicana.edu.co/images/web/footer/1521576084.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/1521576084.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:15	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:43%20GMT	http://urepublicana.edu.co/images/web/footer/facebook.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/facebook.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:15	321446/321446	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:43:42%20GMT	https://urepublicana.edu.co/pages/publicaciones/principal/evento	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/principal/evento.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:15	29249/29249	---M-Z	200	added ('OK')	image/png	etag:%227241-567dd8a0b8f40-gzip%22	https://urepublicana.edu.co/images/web/footer/1521576084.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/1521576084.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:16	674/674	---M-Z	200	added ('OK')	image/png	etag:%222a2-5681618313300-gzip%22	https://urepublicana.edu.co/images/web/footer/facebook.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/facebook.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:16	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:45%20GMT	http://urepublicana.edu.co/images/web/footer/twitter.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/twitter.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:17	959/959	---M-Z	200	added ('OK')	image/png	etag:%223bf-5681618313300-gzip%22	https://urepublicana.edu.co/images/web/footer/twitter.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/twitter.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:17	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:45%20GMT	http://urepublicana.edu.co/images/web/footer/instagram.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/instagram.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:17	970/970	---M-Z	200	added ('OK')	image/png	etag:%223ca-5681618313300-gzip%22	https://urepublicana.edu.co/images/web/footer/instagram.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/instagram.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:17	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:46%20GMT	http://urepublicana.edu.co/images/web/footer/youtube.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/youtube.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:18	1106/1106	---M-Z	200	added ('OK')	image/png	etag:%22452-568161821f0c0-gzip%22	https://urepublicana.edu.co/images/web/footer/youtube.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/youtube.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:18	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:46%20GMT	http://urepublicana.edu.co/images/web/footer/linkedin.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/linkedin.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:18	815/815	---M-Z	200	added ('OK')	image/png	etag:%2232f-5681618313300-gzip%22	https://urepublicana.edu.co/images/web/footer/linkedin.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/footer/linkedin.png	(from https://urepublicana.edu.co/pages/index.php)
22:44:18	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:47%20GMT	http://urepublicana.edu.co/assets/js/bootstrap-colorpicker.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/bootstrap-colorpicker.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:19	34100/34100	---M-Z	200	added ('OK')	application/javascript	etag:%228534-566d8de5a9240-gzip%22	https://urepublicana.edu.co/assets/js/bootstrap-colorpicker.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/bootstrap-colorpicker.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:19	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:47%20GMT	http://urepublicana.edu.co/assets/js/docs.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/docs.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:19	1646/1646	---M-Z	200	added ('OK')	application/javascript	etag:%2266e-566d8de69d480-gzip%22	https://urepublicana.edu.co/assets/js/docs.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/docs.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:20	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:48%20GMT	http://urepublicana.edu.co/assets/js/validation/dist/jquery.validate.min.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/validation/dist/jquery.validate.min.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:20	23261/23261	---M-Z	200	added ('OK')	application/javascript	etag:%225add-55572fbff5280-gzip%22	https://urepublicana.edu.co/assets/js/validation/dist/jquery.validate.min.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/validation/dist/jquery.validate.min.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:20	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:48%20GMT	http://urepublicana.edu.co/assets/js/materialize.min.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/materialize.min.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:20	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:43:49%20GMT	http://urepublicana.edu.co/assets/js/init.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/init.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:21	4410/4410	---M-Z	200	added ('OK')	application/javascript	etag:%22113a-56fbb3e19d0c0-gzip%22	https://urepublicana.edu.co/assets/js/init.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/init.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:21	870/870	---MC-	200	added ('OK')	text/javascript	date:Mon,%2018%20Nov%202024%2003:44:21%20GMT	https://www.google.com/recaptcha/api.js	C:/Mis%20lugares%20Web/Prueba/www.google.com/recaptcha/api.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:23	148395/148395	---M-Z	200	added ('OK')	application/javascript	etag:%22243ab-5854379735860-gzip%22	https://urepublicana.edu.co/assets/js/materialize.min.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/js/materialize.min.js	(from https://urepublicana.edu.co/pages/index.php)
22:44:43	80494/80494	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Nov%202024%2003:44:11%20GMT	https://urepublicana.edu.co/pages/publicaciones/privado/noticia/gracias_por_compartir_tus_datos_con_nosotros	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/publicaciones/privado/noticia/gracias_por_compartir_tus_datos_con_nosotros.html	(from https://urepublicana.edu.co/pages/index.php)
22:44:44	205/205	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2003:44:12%20GMT	https://urepublicana.edu.co/pages/a	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/a.ec.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
22:44:44	208/208	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2003:44:12%20GMT	https://urepublicana.edu.co/pages/POST	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/POST	(from https://connect.facebook.net/en_US/fbevents.js)
22:44:44	215/215	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2003:44:13%20GMT	https://urepublicana.edu.co/pages/schema.org/	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
22:44:44	218/218	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2003:44:12%20GMT	https://urepublicana.edu.co/pages/b.resolvedLink	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
22:44:45	218/218	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2003:44:13%20GMT	https://urepublicana.edu.co/signals/iwl.js	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
22:44:45	8817/8817	---M-Z	200	added ('OK')	image/png	etag:%222271-566d8de4b5000-gzip%22	https://urepublicana.edu.co/assets/img/bootstrap-colorpicker/saturation.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/img/bootstrap-colorpicker/saturation.png	(from https://urepublicana.edu.co/assets/css/bootstrap-colorpicker.min.css)
22:44:45	2972/2972	---M-Z	200	added ('OK')	image/png	etag:%22b9c-566d8de3c0dc0-gzip%22	https://urepublicana.edu.co/assets/img/bootstrap-colorpicker/hue.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/img/bootstrap-colorpicker/hue.png	(from https://urepublicana.edu.co/assets/css/bootstrap-colorpicker.min.css)
22:44:45	3271/3271	---M-Z	200	added ('OK')	image/png	etag:%22cc7-566d8de3c0dc0-gzip%22	https://urepublicana.edu.co/assets/img/bootstrap-colorpicker/alpha.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/img/bootstrap-colorpicker/alpha.png	(from https://urepublicana.edu.co/assets/css/bootstrap-colorpicker.min.css)
22:44:46	2837/2837	---M-Z	200	added ('OK')	image/png	etag:%22b15-566d8de3c0dc0-gzip%22	https://urepublicana.edu.co/assets/img/bootstrap-colorpicker/hue-horizontal.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/img/bootstrap-colorpicker/hue-horizontal.png	(from https://urepublicana.edu.co/assets/css/bootstrap-colorpicker.min.css)
22:44:46	3635/3635	---M-Z	200	added ('OK')	image/png	etag:%22e33-566d8de3c0dc0-gzip%22	https://urepublicana.edu.co/assets/img/bootstrap-colorpicker/alpha-horizontal.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://urepublicana.edu.co/assets/css/bootstrap-colorpicker.min.css)
22:44:46	11221/11221	---M-Z	200	added ('OK')	image/png	etag:%222bd5-597b3679d9548-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/galeria/1574171676.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/galeria/1574171676.png	(from https://urepublicana.edu.co/assets/css/style.css)
22:44:47	205671/205671	---MCZ	200	added ('OK')	image/jpeg	etag:%2232367-5789907c1e2fa-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/galeria/1539973539.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/galeria/1539973539.jpg	(from https://urepublicana.edu.co/assets/css/style.css)
22:44:47	241/241	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202024%2003:44:16%20GMT	https://urepublicana.edu.co/assets/owlcarousel/owl.video.play.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/assets/owlcarousel/owl.video.play.f8.delayed	(from https://urepublicana.edu.co/assets/owlcarousel/owl.carousel.css)
22:44:49	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:16%20GMT	http://urepublicana.edu.co/robots.txt		(from https://urepublicana.edu.co/pages/index.php)
22:44:49	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:17%20GMT	http://urepublicana.edu.co/images/web/eae/escuela_de_altos_estudios_urepublicana.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/escuela_de_altos_estudios_urepublicana.jpg	(from https://urepublicana.edu.co/pages/eae/)
22:44:49	163778/163778	---MCZ	200	added ('OK')	image/jpeg	etag:%2227fc2-59cea95aef085-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/galeria/1579906231.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/galeria/1579906231.jpg	(from https://urepublicana.edu.co/assets/css/style.css)
22:44:51	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:18%20GMT	http://urepublicana.edu.co/images/web/eae/eae_quienes.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/eae_quienes.png	(from https://urepublicana.edu.co/pages/eae/)
22:44:51	131069/131069	---MCZ	200	added ('OK')	image/jpeg	etag:%221fffd-6162a9e64e8f7-gzip%22	https://urepublicana.edu.co/images/web/eae/escuela_de_altos_estudios_urepublicana.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/escuela_de_altos_estudios_urepublicana.jpg	(from https://urepublicana.edu.co/pages/eae/)
22:44:51	6175/6175	---M-Z	200	added ('OK')	image/png	etag:%22181f-5606726a81180-gzip%22	https://urepublicana.edu.co/images/web/eae/eae_quienes.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/eae_quienes.png	(from https://urepublicana.edu.co/pages/eae/)
22:44:52	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:20%20GMT	http://urepublicana.edu.co/images/web/eae/eae_docentes.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/eae_docentes.png	(from https://urepublicana.edu.co/pages/eae/)
22:44:52	6810/6810	---M-Z	200	added ('OK')	image/png	etag:%221a9a-5606726a81180-gzip%22	https://urepublicana.edu.co/images/web/eae/eae_docentes.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/eae_docentes.png	(from https://urepublicana.edu.co/pages/eae/)
22:44:53	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:21%20GMT	http://urepublicana.edu.co/images/web/eae/eae_saber_pro.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/eae_saber_pro.png	(from https://urepublicana.edu.co/pages/eae/)
22:44:53	5397/5397	---M-Z	200	added ('OK')	image/png	etag:%221515-5606726b753c0-gzip%22	https://urepublicana.edu.co/images/web/eae/eae_saber_pro.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/eae_saber_pro.png	(from https://urepublicana.edu.co/pages/eae/)
22:44:53	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:21%20GMT	http://urepublicana.edu.co/images/web/eae/curso_saber_pro.JPG	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/curso_saber_pro.JPG	(from https://urepublicana.edu.co/pages/eae/)
22:44:53	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:22%20GMT	http://urepublicana.edu.co/images/noticias_eventos/1532450114.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1532450114.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia/codigos_para_consignacion)
22:44:53	39830/39830	---M-Z	200	added ('OK')	image/jpeg	etag:%229b96-560672698cf40-gzip%22	https://urepublicana.edu.co/images/web/eae/curso_saber_pro.JPG	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/eae/curso_saber_pro.jpg	(from https://urepublicana.edu.co/pages/eae/)
22:44:54	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:22%20GMT	http://urepublicana.edu.co/pages/principal/	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/pages/principal/index.html	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia/codigos_para_consignacion)
22:44:55	147200/147200	---MCZ	200	added ('OK')	image/jpeg	etag:%2223f00-571c158ae5480-gzip%22	https://urepublicana.edu.co/images/noticias_eventos/1532450114.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/noticias_eventos/1532450114.jpg	(from https://urepublicana.edu.co/pages/publicaciones/principal/noticia/codigos_para_consignacion)
22:44:56	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:24%20GMT	http://urepublicana.edu.co/images/web/biblioteca/biblioteca_urepublicana.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/biblioteca/biblioteca_urepublicana.jpg	(from https://urepublicana.edu.co/pages/biblioteca.php)
22:44:58	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Nov%202024%2003:44:25%20GMT	http://urepublicana.edu.co/images/web/biblioteca/bibilo_general.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/biblioteca/bibilo_general.png	(from https://urepublicana.edu.co/pages/biblioteca.php)
22:44:58	113652/113652	---MCZ	200	added ('OK')	image/jpeg	etag:%221bbf4-6051542531af7-gzip%22	https://urepublicana.edu.co/images/web/biblioteca/biblioteca_urepublicana.jpg	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/biblioteca/biblioteca_urepublicana.jpg	(from https://urepublicana.edu.co/pages/biblioteca.php)
22:44:59	5383/5383	---M-Z	200	added ('OK')	image/png	etag:%221507-55e6d193679c0-gzip%22	https://urepublicana.edu.co/images/web/biblioteca/bibilo_general.png	C:/Mis%20lugares%20Web/Prueba/urepublicana.edu.co/images/web/biblioteca/bibilo_general.png	(from https://urepublicana.edu.co/pages/biblioteca.php)
